   0.0224253	     0.16906	     0.24113
   0.0224159	    0.169083	    0.241139
   0.0224206	    0.169074	    0.241125
   0.0224112	    0.169069	    0.241135
   0.0224112	    0.169069	    0.241153
   0.0224112	     0.16906	    0.241139
   0.0224159	    0.169074	    0.241139
   0.0224159	    0.169074	    0.241163
   0.0224299	    0.169074	    0.241139
   0.0224299	    0.169074	    0.241121
   0.0224159	    0.169078	     0.24113
   0.0224253	    0.169078	    0.241125
   0.0224206	    0.169069	    0.241144
   0.0224299	    0.169074	    0.241139
   0.0224159	    0.169055	    0.241116
   0.0224159	    0.169069	     0.24113
   0.0224253	    0.169078	    0.241135
   0.0224253	     0.16906	    0.241149
   0.0224346	    0.169069	    0.241144
   0.0224206	    0.169069	    0.241121
   0.0224066	    0.169064	    0.241139
   0.0224112	    0.169078	     0.24113
   0.0224112	    0.169088	    0.241149
   0.0224066	    0.169078	    0.241144
   0.0224206	    0.169074	    0.241121
   0.0224206	    0.169078	     0.24113
   0.0224206	    0.169078	    0.241125
   0.0224253	    0.169078	    0.241125
   0.0224206	     0.16906	    0.241111
   0.0224253	    0.169069	    0.241121
   0.0224253	    0.169088	    0.241111
   0.0224159	    0.169074	     0.24113
   0.0224159	    0.169078	    0.241125
   0.0224159	    0.169078	    0.241125
   0.0224159	    0.169078	    0.241135
   0.0224159	    0.169069	    0.241116
   0.0224253	    0.169069	    0.241121
   0.0224253	    0.169083	    0.241116
   0.0224066	    0.169069	     0.24113
   0.0224299	    0.169088	     0.24113
    0.022444	    0.169078	    0.241135
   0.0224159	     0.16906	    0.241139
   0.0224253	    0.169064	    0.241135
   0.0224299	    0.169069	    0.241121
   0.0224299	    0.169083	    0.241125
   0.0224299	    0.169083	    0.241158
   0.0224299	    0.169083	    0.241144
   0.0224253	    0.169088	    0.241121
   0.0224159	    0.169088	    0.241139
   0.0224206	    0.169088	    0.241135
   0.0224253	    0.169088	    0.241125
   0.0224346	    0.169092	    0.241121
   0.0224206	    0.169088	    0.241116
   0.0224206	    0.169074	    0.241139
   0.0224206	    0.169092	    0.241121
   0.0224112	    0.169088	    0.241153
   0.0224112	    0.169083	    0.241144
   0.0224066	    0.169092	    0.241125
   0.0224112	    0.169088	    0.241149
   0.0224253	    0.169097	    0.241116
   0.0224206	    0.169074	    0.241121
   0.0224112	    0.169064	    0.241135
   0.0224206	    0.169069	    0.241144
   0.0224206	    0.169078	    0.241135
   0.0224206	    0.169083	    0.241125
   0.0224299	    0.169074	     0.24113
   0.0224112	    0.169083	    0.241135
   0.0224253	    0.169083	    0.241139
   0.0224253	    0.169078	    0.241125
   0.0224206	    0.169069	     0.24113
   0.0224253	    0.169078	    0.241125
   0.0224112	    0.169078	    0.241139
   0.0224206	    0.169078	    0.241135
   0.0224206	    0.169078	    0.241125
   0.0224253	    0.169074	    0.241144
   0.0224066	    0.169074	    0.241135
   0.0224206	    0.169064	    0.241144
   0.0224253	    0.169069	    0.241135
   0.0224159	    0.169074	    0.241121
   0.0224206	    0.169074	     0.24113
   0.0224066	    0.169088	    0.241125
   0.0224253	    0.169078	     0.24113
   0.0224393	    0.169078	    0.241144
   0.0224253	    0.169097	    0.241149
   0.0224299	    0.169074	    0.241121
   0.0224393	    0.169069	    0.241116
   0.0224299	    0.169083	     0.24113
   0.0224253	    0.169088	     0.24113
   0.0224112	    0.169097	    0.241139
   0.0224159	    0.169083	    0.241139
   0.0224112	    0.169078	    0.241139
   0.0224159	    0.169083	     0.24113
   0.0224346	    0.169078	    0.241139
   0.0224112	    0.169074	    0.241139
   0.0224299	    0.169083	     0.24113
   0.0224299	    0.169083	    0.241153
   0.0224159	    0.169083	    0.241139
   0.0224159	    0.169088	    0.241121
   0.0224066	    0.169064	    0.241139
   0.0224159	    0.169055	     0.24113
   0.0224206	    0.169078	     0.24113
   0.0224253	    0.169088	    0.241144
   0.0224253	    0.169078	    0.241139
   0.0224393	    0.169078	    0.241139
   0.0224299	    0.169097	    0.241135
   0.0224159	    0.169088	    0.241139
   0.0224159	    0.169092	    0.241135
   0.0224159	    0.169078	     0.24113
   0.0224112	    0.169069	    0.241139
   0.0224206	    0.169088	     0.24113
   0.0224253	    0.169074	    0.241125
   0.0224159	    0.169069	    0.241121
   0.0224346	    0.169078	    0.241139
   0.0224299	    0.169069	    0.241144
   0.0224346	    0.169074	    0.241135
   0.0224253	    0.169083	     0.24113
   0.0224159	    0.169069	    0.241135
   0.0224393	     0.16906	    0.241153
   0.0224206	    0.169074	    0.241121
   0.0224253	    0.169088	    0.241111
   0.0224346	    0.169078	    0.241135
   0.0224299	    0.169074	    0.241116
   0.0224112	    0.169078	     0.24113
   0.0224112	    0.169069	    0.241135
   0.0224393	    0.169074	    0.241121
   0.0224159	    0.169088	    0.241116
   0.0224253	    0.169078	    0.241125
   0.0224299	    0.169069	    0.241139
   0.0224206	    0.169078	     0.24113
   0.0224299	    0.169074	    0.241144
   0.0224206	    0.169092	    0.241158
   0.0224206	    0.169083	     0.24113
   0.0224112	    0.169078	    0.241139
   0.0224346	    0.169078	    0.241139
   0.0224393	     0.16906	    0.241121
   0.0224206	    0.169088	    0.241135
   0.0224253	    0.169078	    0.241125
   0.0224159	    0.169069	    0.241135
   0.0224299	    0.169083	    0.241139
   0.0224393	    0.169097	    0.241125
   0.0224112	    0.169078	    0.241135
   0.0224299	    0.169055	    0.241139
   0.0224487	    0.169097	    0.241135
   0.0224206	    0.169074	    0.241121
   0.0224393	    0.169078	    0.241116
   0.0224299	    0.169092	    0.241135
   0.0224206	    0.169064	    0.241135
   0.0224206	    0.169088	    0.241125
   0.0224159	    0.169078	    0.241139
   0.0224159	    0.169078	    0.241139
   0.0224206	    0.169092	     0.24113
   0.0224346	    0.169069	    0.241125
