        Time          VdatE          VdatN          VdatZ         BlerrE         BlerrN         BlerrZ      VelocityE      VelocityN      VelocityZ  DisplacementE  DisplacementN  DisplacementZ
      55.300 -0.1665656E-05  0.3341171E-05  0.4350772E-05 -0.1419498E-07  0.1855509E-08 -0.1039017E-07 -0.1651461E-05  0.3339316E-05  0.4361162E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00
      55.400 -0.1560810E-05  0.3384722E-05  0.4445584E-05 -0.1399751E-07  0.1725581E-08 -0.1043130E-07 -0.1546812E-05  0.3382996E-05  0.4456015E-05 -0.1546812E-06  0.3382996E-06  0.4456015E-06
      55.500 -0.1291963E-05  0.3498472E-05  0.4657396E-05 -0.1380004E-07  0.1595654E-08 -0.1047242E-07 -0.1278163E-05  0.3496877E-05  0.4667869E-05 -0.2824975E-06  0.6879873E-06  0.9123884E-06
      55.600 -0.1330117E-05  0.3635423E-05  0.4401209E-05 -0.1360257E-07  0.1465727E-08 -0.1051355E-07 -0.1316515E-05  0.3633957E-05  0.4411722E-05 -0.4141490E-06  0.1051383E-05  0.1353561E-05
      55.700 -0.1271271E-05  0.3538673E-05  0.4216021E-05 -0.1340509E-07  0.1335799E-08 -0.1055467E-07 -0.1257866E-05  0.3537337E-05  0.4226576E-05 -0.5399356E-06  0.1405117E-05  0.1776218E-05
      55.800 -0.1074425E-05  0.3558824E-05  0.4076834E-05 -0.1320762E-07  0.1205872E-08 -0.1059579E-07 -0.1061217E-05  0.3557618E-05  0.4087429E-05 -0.6460573E-06  0.1760878E-05  0.2184961E-05
      55.900 -0.9235788E-06  0.3648874E-05  0.3914646E-05 -0.1301015E-07  0.1075944E-08 -0.1063692E-07 -0.9105686E-06  0.3647798E-05  0.3925283E-05 -0.7371142E-06  0.2125658E-05  0.2577489E-05
      56.000 -0.1100733E-05  0.3598924E-05  0.3707458E-05 -0.1281268E-07  0.9460166E-09 -0.1067804E-07 -0.1087920E-05  0.3597978E-05  0.3718136E-05 -0.8459062E-06  0.2485456E-05  0.2949303E-05
      56.100 -0.1065886E-05  0.3502175E-05  0.3685271E-05 -0.1261521E-07  0.8160892E-09 -0.1071917E-07 -0.1053271E-05  0.3501359E-05  0.3695990E-05 -0.9512333E-06  0.2835592E-05  0.3318902E-05
      56.200 -0.9140403E-06  0.3381925E-05  0.3663083E-05 -0.1241774E-07  0.6861617E-09 -0.1076029E-07 -0.9016225E-06  0.3381239E-05  0.3673843E-05 -0.1041396E-05  0.3173716E-05  0.3686286E-05
      56.300 -0.5981941E-06  0.3355176E-05  0.3569896E-05 -0.1222026E-07  0.5562342E-09 -0.1080141E-07 -0.5859738E-06  0.3354619E-05  0.3580697E-05 -0.1099993E-05  0.3509178E-05  0.4044356E-05
      56.400 -0.4473479E-06  0.3328626E-05  0.3525708E-05 -0.1202279E-07  0.4263067E-09 -0.1084254E-07 -0.4353251E-06  0.3328200E-05  0.3536551E-05 -0.1143525E-05  0.3841998E-05  0.4398011E-05
      56.500 -0.5065018E-06  0.3418976E-05  0.3387520E-05 -0.1182532E-07  0.2963793E-09 -0.1088366E-07 -0.4946765E-06  0.3418680E-05  0.3398404E-05 -0.1192993E-05  0.4183866E-05  0.4737852E-05
      56.600 -0.4256556E-06  0.3298727E-05  0.3200333E-05 -0.1162785E-07  0.1664518E-09 -0.1092479E-07 -0.4140278E-06  0.3298560E-05  0.3211258E-05 -0.1234396E-05  0.4513722E-05  0.5058977E-05
      56.700 -0.3448094E-06  0.3155177E-05  0.3133145E-05 -0.1143038E-07  0.3652432E-10 -0.1096591E-07 -0.3333791E-06  0.3155141E-05  0.3144111E-05 -0.1267734E-05  0.4829236E-05  0.5373388E-05
      56.800 -0.3339633E-06  0.2964828E-05  0.3346958E-05 -0.1123291E-07 -0.9340315E-10 -0.1100703E-07 -0.3227304E-06  0.2964921E-05  0.3357965E-05 -0.1300007E-05  0.5125728E-05  0.5709185E-05
      56.900 -0.4861171E-06  0.2657478E-05  0.3371770E-05 -0.1103543E-07 -0.2233306E-09 -0.1104816E-07 -0.4750817E-06  0.2657701E-05  0.3382818E-05 -0.1347515E-05  0.5391498E-05  0.6047467E-05
      57.000 -0.3112709E-06  0.2794529E-05  0.3513582E-05 -0.1083796E-07 -0.3532581E-09 -0.1108928E-07 -0.3004330E-06  0.2794882E-05  0.3524672E-05 -0.1377558E-05  0.5670986E-05  0.6399934E-05
