        Time          VdatE          VdatN          VdatZ         BlerrE         BlerrN         BlerrZ      VelocityE      VelocityN      VelocityZ  DisplacementE  DisplacementN  DisplacementZ
      53.600  0.5342257E-04 -0.2317341E-04  0.1106729E-04 -0.2823826E-06  0.2478130E-06  0.8442323E-07  0.5370496E-04 -0.2342123E-04  0.1098287E-04  0.1872355E-03 -0.6081141E-04  0.4101766E-04
      53.700  0.5179309E-04 -0.1354569E-04  0.2030341E-04 -0.2821756E-06  0.2469766E-06  0.8347066E-07  0.5207526E-04 -0.1379267E-04  0.2021994E-04  0.1924430E-03 -0.6219067E-04  0.4303965E-04
      53.800  0.5650023E-04 -0.1899084E-04  0.1609265E-04 -0.2819686E-06  0.2461403E-06  0.8251810E-07  0.5678220E-04 -0.1923698E-04  0.1601013E-04  0.1981212E-03 -0.6411437E-04  0.4464067E-04
      53.900  0.5958025E-04 -0.2043278E-04  0.1906125E-04 -0.2817616E-06  0.2453039E-06  0.8156554E-07  0.5986201E-04 -0.2067808E-04  0.1897968E-04  0.2041074E-03 -0.6618218E-04  0.4653864E-04
      54.000  0.5057474E-04 -0.3051859E-05  0.1471521E-04 -0.2815546E-06  0.2444676E-06  0.8061298E-07  0.5085630E-04 -0.3296327E-05  0.1463460E-04  0.2091930E-03 -0.6651181E-04  0.4800209E-04
      54.100  0.4641101E-04 -0.1488648E-04  0.1227033E-04 -0.2813476E-06  0.2436312E-06  0.7966042E-07  0.4669236E-04 -0.1513011E-04  0.1219067E-04  0.2138623E-03 -0.6802482E-04  0.4922116E-04
      54.200  0.5166894E-04 -0.1211512E-04  0.2277263E-04 -0.2811407E-06  0.2427949E-06  0.7870786E-07  0.5195008E-04 -0.1235791E-04  0.2269392E-04  0.2190573E-03 -0.6926061E-04  0.5149055E-04
      54.300  0.4631052E-04 -0.2357538E-05  0.1899517E-04 -0.2809337E-06  0.2419586E-06  0.7775530E-07  0.4659146E-04 -0.2599496E-05  0.1891741E-04  0.2237164E-03 -0.6952056E-04  0.5338230E-04
      54.400  0.4413889E-04 -0.8887882E-05  0.2055170E-04 -0.2807267E-06  0.2411222E-06  0.7680274E-07  0.4441962E-04 -0.9129004E-05  0.2047490E-04  0.2281584E-03 -0.7043346E-04  0.5542979E-04
      54.500  0.4227550E-04 -0.2432077E-05  0.2431563E-04 -0.2805197E-06  0.2402859E-06  0.7585018E-07  0.4255602E-04 -0.2672363E-05  0.2423978E-04  0.2324140E-03 -0.7070070E-04  0.5785376E-04
      54.600  0.3928554E-04 -0.6580238E-05  0.1861634E-04 -0.2803127E-06  0.2394495E-06  0.7489761E-07  0.3956585E-04 -0.6819688E-05  0.1854144E-04  0.2363706E-03 -0.7138267E-04  0.5970791E-04
      54.700  0.3817426E-04 -0.1224215E-04  0.2242256E-04 -0.2801057E-06  0.2386132E-06  0.7394505E-07  0.3845436E-04 -0.1248076E-04  0.2234861E-04  0.2402160E-03 -0.7263075E-04  0.6194277E-04
