        Time          VdatE          VdatN          VdatZ         BlerrE         BlerrN         BlerrZ      VelocityE      VelocityN      VelocityZ  DisplacementE  DisplacementN  DisplacementZ
      59.800  0.8919634E-05  0.3146617E-04  0.1699620E-04  0.9473664E-07  0.2226377E-06  0.1030907E-06  0.8824897E-05  0.3124353E-04  0.1689311E-04 -0.4016155E-04 -0.1129584E-03 -0.4709925E-04
      59.900  0.9511060E-05  0.3297815E-04  0.1754385E-04  0.9535565E-07  0.2223415E-06  0.1035166E-06  0.9415705E-05  0.3275581E-04  0.1744033E-04 -0.3921998E-04 -0.1096828E-03 -0.4535522E-04
      60.000  0.8944128E-05  0.3509329E-04  0.1810624E-04  0.9597465E-07  0.2220452E-06  0.1039425E-06  0.8848153E-05  0.3487124E-04  0.1800230E-04 -0.3833517E-04 -0.1061957E-03 -0.4355499E-04
      60.100  0.1161152E-04  0.3452882E-04  0.1985581E-04  0.9659365E-07  0.2217490E-06  0.1043685E-06  0.1151492E-04  0.3430707E-04  0.1975144E-04 -0.3718367E-04 -0.1027650E-03 -0.4157984E-04
      60.200  0.1651081E-04  0.3482657E-04  0.2425605E-04  0.9721265E-07  0.2214528E-06  0.1047944E-06  0.1641360E-04  0.3460512E-04  0.2415126E-04 -0.3554231E-04 -0.9930449E-04 -0.3916472E-04
      60.300  0.1845179E-04  0.3703202E-04  0.2444392E-04  0.9783165E-07  0.2211566E-06  0.1052204E-06  0.1835396E-04  0.3681086E-04  0.2433870E-04 -0.3370692E-04 -0.9562340E-04 -0.3673085E-04
      60.400  0.2118881E-04  0.3933416E-04  0.2433076E-04  0.9845066E-07  0.2208603E-06  0.1056463E-06  0.2109036E-04  0.3911330E-04  0.2422511E-04 -0.3159788E-04 -0.9171207E-04 -0.3430833E-04
      60.500  0.1912865E-04  0.3710482E-04  0.2300995E-04  0.9906966E-07  0.2205641E-06  0.1060722E-06  0.1902958E-04  0.3688426E-04  0.2290388E-04 -0.2969492E-04 -0.8802364E-04 -0.3201795E-04
      60.600  0.1871650E-04  0.3500099E-04  0.1980444E-04  0.9968866E-07  0.2202679E-06  0.1064982E-06  0.1861681E-04  0.3478072E-04  0.1969794E-04 -0.2783324E-04 -0.8454557E-04 -0.3004815E-04
      60.700  0.1853091E-04  0.3350368E-04  0.1827555E-04  0.1003077E-06  0.2199717E-06  0.1069241E-06  0.1843061E-04  0.3328371E-04  0.1816862E-04 -0.2599018E-04 -0.8121720E-04 -0.2823129E-04
      60.800  0.1564728E-04  0.3041801E-04  0.1685523E-04  0.1009267E-06  0.2196755E-06  0.1073501E-06  0.1554636E-04  0.3019833E-04  0.1674788E-04 -0.2443555E-04 -0.7819737E-04 -0.2655650E-04
      60.900  0.1463260E-04  0.2974069E-04  0.1582911E-04  0.1015457E-06  0.2193792E-06  0.1077760E-06  0.1453106E-04  0.2952131E-04  0.1572133E-04 -0.2298244E-04 -0.7524524E-04 -0.2498437E-04
      61.000  0.1453811E-04  0.2756493E-04  0.1374103E-04  0.1021647E-06  0.2190830E-06  0.1082020E-06  0.1443595E-04  0.2734584E-04  0.1363283E-04 -0.2153885E-04 -0.7251065E-04 -0.2362109E-04
      61.100  0.1461452E-04  0.2888379E-04  0.1334186E-04  0.1027837E-06  0.2187868E-06  0.1086279E-06  0.1451174E-04  0.2866501E-04  0.1323323E-04 -0.2008767E-04 -0.6964415E-04 -0.2229776E-04
      61.200  0.1725063E-04  0.2726183E-04  0.1302276E-04  0.1034027E-06  0.2184906E-06  0.1090538E-06  0.1714722E-04  0.2704334E-04  0.1291370E-04 -0.1837295E-04 -0.6693982E-04 -0.2100639E-04
      61.300  0.1648251E-04  0.2914425E-04  0.1293011E-04  0.1040217E-06  0.2181943E-06  0.1094798E-06  0.1637849E-04  0.2892606E-04  0.1282063E-04 -0.1673510E-04 -0.6404721E-04 -0.1972433E-04
      61.400  0.1471602E-04  0.2593720E-04  0.9548414E-05  0.1046407E-06  0.2178981E-06  0.1099057E-06  0.1461138E-04  0.2571930E-04  0.9438508E-05 -0.1527396E-04 -0.6147528E-04 -0.1878048E-04
      61.500  0.1239639E-04  0.2606190E-04  0.5886696E-05  0.1052597E-06  0.2176019E-06  0.1103317E-06  0.1229113E-04  0.2584430E-04  0.5776364E-05 -0.1404485E-04 -0.5889085E-04 -0.1820284E-04
      61.600  0.1088803E-04  0.2433304E-04  0.3020633E-05  0.1058787E-06  0.2173057E-06  0.1107576E-06  0.1078216E-04  0.2411574E-04  0.2909876E-05 -0.1296663E-04 -0.5647928E-04 -0.1791185E-04
      61.700  0.7448937E-05  0.2536919E-04  0.3521066E-05  0.1064977E-06  0.2170094E-06  0.1111835E-06  0.7342439E-05  0.2515218E-04  0.3409883E-05 -0.1223239E-04 -0.5396406E-04 -0.1757086E-04
      61.800  0.5591009E-05  0.2276487E-04  0.3243388E-05  0.1071167E-06  0.2167132E-06  0.1116095E-06  0.5483893E-05  0.2254815E-04  0.3131778E-05 -0.1168400E-04 -0.5170924E-04 -0.1725769E-04
      61.900  0.1825247E-05  0.2378781E-04  0.1459432E-05  0.1077357E-06  0.2164170E-06  0.1120354E-06  0.1717511E-05  0.2357139E-04  0.1347396E-05 -0.1151225E-04 -0.4935210E-04 -0.1712295E-04
      62.000  0.2335114E-05  0.2335562E-04  0.3481245E-05  0.1083547E-06  0.2161208E-06  0.1124614E-06  0.2226760E-05  0.2313950E-04  0.3368784E-05 -0.1128957E-04 -0.4703815E-04 -0.1678607E-04
      62.100  0.3877398E-05  0.2347685E-04  0.5117386E-05  0.1089737E-06  0.2158246E-06  0.1128873E-06  0.3768425E-05  0.2326102E-04  0.5004498E-05 -0.1091273E-04 -0.4471205E-04 -0.1628562E-04
      62.200  0.4436681E-05  0.2311388E-04  0.7335175E-05  0.1095927E-06  0.2155283E-06  0.1133132E-06  0.4327089E-05  0.2289836E-04  0.7221862E-05 -0.1048002E-04 -0.4242222E-04 -0.1556343E-04
      62.300  0.6216486E-05  0.2354150E-04  0.8665203E-05  0.1102117E-06  0.2152321E-06  0.1137392E-06  0.6106275E-05  0.2332627E-04  0.8551464E-05 -0.9869396E-05 -0.4008959E-04 -0.1470829E-04
      62.400  0.4038313E-05  0.2170151E-04  0.1016763E-04  0.1108307E-06  0.2149359E-06  0.1141651E-06  0.3927482E-05  0.2148657E-04  0.1005346E-04 -0.9476647E-05 -0.3794093E-04 -0.1370294E-04
      62.500  0.2761478E-05  0.2157053E-04  0.8468304E-05  0.1114497E-06  0.2146397E-06  0.1145911E-06  0.2650029E-05  0.2135589E-04  0.8353713E-05 -0.9211645E-05 -0.3580534E-04 -0.1286757E-04
      62.600  0.1711657E-05  0.2248501E-04  0.6399822E-05  0.1120687E-06  0.2143434E-06  0.1150170E-06  0.1599588E-05  0.2227067E-04  0.6284805E-05 -0.9051686E-05 -0.3357828E-04 -0.1223909E-04
      62.700  0.6800411E-06  0.2081960E-04  0.3418217E-05  0.1126877E-06  0.2140472E-06  0.1154430E-06  0.5673534E-06  0.2060555E-04  0.3302774E-05 -0.8994950E-05 -0.3151772E-04 -0.1190881E-04
      62.800  0.7691541E-06  0.1902738E-04  0.2244590E-05  0.1133067E-06  0.2137510E-06  0.1158689E-06  0.6558474E-06  0.1881363E-04  0.2128721E-05 -0.8929366E-05 -0.2963636E-04 -0.1169594E-04
      62.900 -0.1865619E-06  0.1927440E-04  0.1596816E-05  0.1139257E-06  0.2134548E-06  0.1162948E-06 -0.3004876E-06  0.1906094E-04  0.1480521E-05 -0.8959414E-05 -0.2773026E-04 -0.1154789E-04
      63.000 -0.9950701E-06  0.1997465E-04  0.8396037E-06  0.1145447E-06  0.2131585E-06  0.1167208E-06 -0.1109615E-05  0.1976149E-04  0.7228830E-06 -0.9070376E-05 -0.2575412E-04 -0.1147560E-04
