        Time          VdatE          VdatN          VdatZ         BlerrE         BlerrN         BlerrZ      VelocityE      VelocityN      VelocityZ  DisplacementE  DisplacementN  DisplacementZ
      58.400 -0.6688292E-05 -0.1473267E-05  0.6650805E-05  0.3121171E-07  0.2567552E-08 -0.2216589E-07 -0.6719503E-05 -0.1475834E-05  0.6672971E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00
      58.500 -0.6363474E-05 -0.1520777E-05  0.6556891E-05  0.3112253E-07  0.2590985E-08 -0.2216592E-07 -0.6394597E-05 -0.1523368E-05  0.6579057E-05 -0.6394597E-06 -0.1523368E-06  0.6579057E-06
      58.600 -0.6388657E-05 -0.1648287E-05  0.6557978E-05  0.3103336E-07  0.2614419E-08 -0.2216596E-07 -0.6419690E-05 -0.1650901E-05  0.6580144E-05 -0.1281429E-05 -0.3174269E-06  0.1315920E-05
      58.700 -0.6123839E-05 -0.1645797E-05  0.6675065E-05  0.3094419E-07  0.2637852E-08 -0.2216599E-07 -0.6154784E-05 -0.1648435E-05  0.6697231E-05 -0.1896907E-05 -0.4822704E-06  0.1985643E-05
      58.800 -0.6099022E-05 -0.1473307E-05  0.6465152E-05  0.3085501E-07  0.2661285E-08 -0.2216603E-07 -0.6129877E-05 -0.1475968E-05  0.6487318E-05 -0.2509895E-05 -0.6298672E-06  0.2634375E-05
      58.900 -0.6234205E-05 -0.1750817E-05  0.6232239E-05  0.3076584E-07  0.2684719E-08 -0.2216606E-07 -0.6264970E-05 -0.1753502E-05  0.6254405E-05 -0.3136392E-05 -0.8052173E-06  0.3259816E-05
      59.000 -0.6179387E-05 -0.1618327E-05  0.6374325E-05  0.3067666E-07  0.2708152E-08 -0.2216609E-07 -0.6210064E-05 -0.1621035E-05  0.6396492E-05 -0.3757398E-05 -0.9673208E-06  0.3899465E-05
      59.100 -0.5914570E-05 -0.1525837E-05  0.6420412E-05  0.3058749E-07  0.2731585E-08 -0.2216613E-07 -0.5945157E-05 -0.1528568E-05  0.6442578E-05 -0.4351914E-05 -0.1120178E-05  0.4543723E-05
      59.200 -0.5699752E-05 -0.1463347E-05  0.6561499E-05  0.3049832E-07  0.2755019E-08 -0.2216616E-07 -0.5730251E-05 -0.1466102E-05  0.6583665E-05 -0.4924939E-05 -0.1266788E-05  0.5202089E-05
      59.300 -0.5744935E-05 -0.1250857E-05  0.6751586E-05  0.3040914E-07  0.2778452E-08 -0.2216620E-07 -0.5775344E-05 -0.1253635E-05  0.6773752E-05 -0.5502473E-05 -0.1392151E-05  0.5879464E-05
      59.400 -0.5520118E-05 -0.1068367E-05  0.6729673E-05  0.3031997E-07  0.2801886E-08 -0.2216623E-07 -0.5550438E-05 -0.1071169E-05  0.6751839E-05 -0.6057517E-05 -0.1499268E-05  0.6554648E-05
      59.500 -0.5415300E-05 -0.1145877E-05  0.6659759E-05  0.3023079E-07  0.2825319E-08 -0.2216627E-07 -0.5445531E-05 -0.1148702E-05  0.6681926E-05 -0.6602070E-05 -0.1614138E-05  0.7222841E-05
      59.600 -0.5260483E-05 -0.1423387E-05  0.6449846E-05  0.3014162E-07  0.2848752E-08 -0.2216630E-07 -0.5290624E-05 -0.1426236E-05  0.6472013E-05 -0.7131133E-05 -0.1756762E-05  0.7870042E-05
      59.700 -0.5145665E-05 -0.1450897E-05  0.6356933E-05  0.3005245E-07  0.2872186E-08 -0.2216634E-07 -0.5175718E-05 -0.1453769E-05  0.6379099E-05 -0.7648704E-05 -0.1902139E-05  0.8507952E-05
