        Time          VdatE          VdatN          VdatZ         BlerrE         BlerrN         BlerrZ      VelocityE      VelocityN      VelocityZ  DisplacementE  DisplacementN  DisplacementZ
      41.900 -0.1211451E-03 -0.1168411E-03 -0.1377917E-03  0.7792389E-06  0.6934664E-06  0.7870958E-06 -0.1219243E-03 -0.1175345E-03 -0.1385787E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00
      42.000 -0.1192117E-03 -0.1128085E-03 -0.1355116E-03  0.7754847E-06  0.6904264E-06  0.7838179E-06 -0.1199872E-03 -0.1134989E-03 -0.1362954E-03 -0.1199872E-04 -0.1134989E-04 -0.1362954E-04
      42.100 -0.1154293E-03 -0.1059206E-03 -0.1343035E-03  0.7717304E-06  0.6873864E-06  0.7805400E-06 -0.1162011E-03 -0.1066080E-03 -0.1350841E-03 -0.2361883E-04 -0.2201069E-04 -0.2713795E-04
      42.200 -0.1139150E-03 -0.1019016E-03 -0.1337025E-03  0.7679762E-06  0.6843465E-06  0.7772621E-06 -0.1146830E-03 -0.1025860E-03 -0.1344798E-03 -0.3508712E-04 -0.3226929E-04 -0.4058593E-04
      42.300 -0.1106842E-03 -0.1016223E-03 -0.1297708E-03  0.7642220E-06  0.6813065E-06  0.7739842E-06 -0.1114484E-03 -0.1023036E-03 -0.1305448E-03 -0.4623196E-04 -0.4249965E-04 -0.5364040E-04
      42.400 -0.1103592E-03 -0.1012069E-03 -0.1277809E-03  0.7604678E-06  0.6782666E-06  0.7707063E-06 -0.1111197E-03 -0.1018852E-03 -0.1285516E-03 -0.5734394E-04 -0.5268817E-04 -0.6649556E-04
      42.500 -0.1093021E-03 -0.9923606E-04 -0.1242588E-03  0.7567136E-06  0.6752266E-06  0.7674284E-06 -0.1100588E-03 -0.9991128E-04 -0.1250263E-03 -0.6834982E-04 -0.6267929E-04 -0.7899819E-04
      42.600 -0.1092953E-03 -0.9906392E-04 -0.1214792E-03  0.7529593E-06  0.6721866E-06  0.7641505E-06 -0.1100482E-03 -0.9973611E-04 -0.1222434E-03 -0.7935464E-04 -0.7265291E-04 -0.9122253E-04
      42.700 -0.1075653E-03 -0.9746019E-04 -0.1191231E-03  0.7492051E-06  0.6691467E-06  0.7608726E-06 -0.1083145E-03 -0.9812934E-04 -0.1198840E-03 -0.9018609E-04 -0.8246584E-04 -0.1032109E-03
      42.800 -0.1069423E-03 -0.9539600E-04 -0.1166765E-03  0.7454509E-06  0.6661067E-06  0.7575947E-06 -0.1076877E-03 -0.9606211E-04 -0.1174341E-03 -0.1009549E-03 -0.9207205E-04 -0.1149543E-03
